station,valid,tmpc,relh,sped,p01m
NYC,2023-02-09 16:51,8.33,63.33,4.60,0.00
NYC,2023-02-09 17:36,10.00,60.79,3.45,0.00
NYC,2023-02-09 17:51,10.00,60.79,3.45,0.00
NYC,2023-02-09 18:51,10.56,63.12,6.90,0.00
NYC,2023-02-09 19:51,11.11,66.00,4.60,0.00
NYC,2023-02-09 20:51,11.11,71.28,,0.00
NYC,2023-02-09 21:29,11.11,74.35,,0.00
NYC,2023-02-09 21:51,10.56,76.86,9.20,0.00
NYC,2023-02-09 22:08,10.56,79.54,11.50,0.00
NYC,2023-02-09 22:28,10.00,82.86,10.35,0.00
NYC,2023-02-09 22:51,10.00,82.86,6.90,0.00
NYC,2023-02-09 22:59,10.00,82.86,5.75,0.00
NYC,2023-02-09 23:51,10.56,82.62,6.90,0.00
NYC,2023-02-10 00:51,12.22,76.83,4.60,0.00
NYC,2023-02-10 01:51,12.78,74.08,5.75,0.00
NYC,2023-02-10 02:51,12.78,74.08,5.75,0.00
NYC,2023-02-10 03:51,12.22,74.26,3.45,0.00
NYC,2023-02-10 04:51,11.67,76.75,3.45,0.00
NYC,2023-02-10 05:51,11.67,76.75,0.00,0.00
NYC,2023-02-10 06:51,13.89,68.90,3.45,0.00
NYC,2023-02-10 07:51,14.44,71.90,6.90,0.00
NYC,2023-02-10 08:51,15.00,72.01,4.60,0.00
NYC,2023-02-10 09:51,15.56,74.57,4.60,0.00
NYC,2023-02-10 10:51,15.56,74.57,3.45,0.00
NYC,2023-02-10 11:51,14.44,78.03,5.75,0.00
NYC,2023-02-10 12:51,13.33,64.47,11.50,0.00
NYC,2023-02-10 13:51,13.33,43.46,11.50,0.00
NYC,2023-02-10 14:51,13.33,41.92,13.80,0.00
NYC,2023-02-10 15:51,13.89,38.54,11.50,0.00
NYC,2023-02-10 16:51,13.89,33.98,12.65,0.00
NYC,2023-02-10 17:51,13.89,32.75,19.55,0.00
NYC,2023-02-10 18:51,13.89,32.75,10.35,0.00
NYC,2023-02-10 19:51,13.89,32.75,8.05,0.00
NYC,2023-02-10 20:51,13.89,32.75,,0.00
NYC,2023-02-10 21:51,12.78,35.21,10.35,0.00
NYC,2023-02-10 22:51,11.11,39.30,10.35,0.00
NYC,2023-02-10 23:51,10.00,42.33,8.05,0.00
NYC,2023-02-11 00:51,9.44,44.10,8.05,0.00
NYC,2023-02-11 01:51,9.44,45.75,4.60,0.00
NYC,2023-02-11 02:51,8.89,47.32,9.20,0.00
NYC,2023-02-11 03:51,8.33,47.54,8.05,0.00
NYC,2023-02-11 04:51,7.22,53.00,5.75,0.00
NYC,2023-02-11 05:51,7.22,49.02,12.65,0.00
NYC,2023-02-11 06:51,6.11,48.70,11.50,0.00
NYC,2023-02-11 07:51,5.00,46.19,6.90,0.00
NYC,2023-02-11 08:51,4.44,44.29,8.05,0.00
NYC,2023-02-11 09:51,3.89,45.87,8.05,0.00
NYC,2023-02-11 10:51,3.33,40.49,12.65,0.00
NYC,2023-02-11 11:51,2.78,41.95,9.20,0.00
NYC,2023-02-11 12:51,2.78,43.99,0.00,0.00
NYC,2023-02-11 13:51,2.78,40.34,5.75,0.00
NYC,2023-02-11 14:51,3.89,38.78,5.75,0.00
NYC,2023-02-11 15:51,4.44,37.44,12.65,0.00
NYC,2023-02-11 16:51,5.56,36.07,5.75,0.00
NYC,2023-02-11 17:51,6.11,36.22,6.90,0.00
NYC,2023-02-11 18:51,6.11,34.84,8.05,0.00
NYC,2023-02-11 19:51,7.22,32.28,0.00,0.00
NYC,2023-02-11 20:51,6.67,33.40,4.60,0.00
NYC,2023-02-11 21:51,6.11,34.84,3.45,0.00
NYC,2023-02-11 22:51,5.56,36.07,4.60,0.00
NYC,2023-02-11 23:51,5.56,36.07,4.60,0.00
NYC,2023-02-12 00:51,5.00,37.63,3.45,0.00
NYC,2023-02-12 01:51,4.44,39.27,4.60,0.00
NYC,2023-02-12 02:51,3.89,44.14,3.45,0.00
NYC,2023-02-12 03:51,4.44,40.82,0.00,0.00
NYC,2023-02-12 04:51,3.89,44.14,0.00,0.00
NYC,2023-02-12 05:51,4.44,46.41,3.45,0.00
NYC,2023-02-12 06:51,4.44,62.15,0.00,0.00
NYC,2023-02-12 07:51,4.44,48.21,0.00,0.00
NYC,2023-02-12 08:51,5.00,40.83,3.45,0.00
NYC,2023-02-12 09:51,5.00,40.83,6.90,0.00
NYC,2023-02-12 10:51,4.44,42.62,3.45,0.00
NYC,2023-02-12 11:51,3.89,45.87,4.60,0.00
NYC,2023-02-12 12:51,4.44,46.41,0.00,0.00
NYC,2023-02-12 13:51,5.56,40.67,3.45,0.00
NYC,2023-02-12 14:51,6.11,37.81,0.00,0.00
NYC,2023-02-12 15:51,6.67,33.40,0.00,0.00
NYC,2023-02-12 16:51,7.22,36.40,0.00,0.00
NYC,2023-02-12 17:51,7.78,35.04,3.45,0.00
NYC,2023-02-12 18:51,8.33,32.59,3.45,0.00
NYC,2023-02-12 19:51,8.33,32.59,3.45,0.00
NYC,2023-02-12 20:51,8.89,32.50,4.60,0.00
NYC,2023-02-12 21:51,8.33,36.87,3.45,0.00
NYC,2023-02-12 22:51,7.22,39.62,5.75,0.00
NYC,2023-02-12 23:51,6.67,42.95,10.35,0.00
NYC,2023-02-13 00:51,6.67,42.95,6.90,0.00
NYC,2023-02-13 01:51,6.11,46.91,11.50,0.00
NYC,2023-02-13 02:51,6.11,50.98,9.20,0.00
NYC,2023-02-13 03:51,5.00,59.55,9.20,0.25
NYC,2023-02-13 04:51,5.00,57.15,5.75,T
NYC,2023-02-13 05:51,6.11,41.17,12.65,T
NYC,2023-02-13 06:51,6.11,39.29,11.50,0.00
NYC,2023-02-13 07:51,6.11,39.29,6.90,0.00
NYC,2023-02-13 08:51,6.11,36.22,6.90,0.00
NYC,2023-02-13 09:51,5.56,39.14,4.60,0.00
NYC,2023-02-13 10:11,5.56,37.49,4.60,0.00
NYC,2023-02-13 10:49,6.00,35.87,,0.00
NYC,2023-02-13 10:51,5.56,36.07,6.90,0.00
NYC,2023-02-13 11:28,5.56,36.07,4.60,0.00
NYC,2023-02-13 11:51,5.00,39.12,,0.00
NYC,2023-02-13 12:51,5.00,37.63,8.05,0.00
NYC,2023-02-13 13:42,6.11,36.22,5.75,0.00
NYC,2023-02-13 13:51,6.11,36.22,8.05,0.00
NYC,2023-02-13 14:51,7.22,33.55,8.05,0.00
NYC,2023-02-13 15:51,8.33,32.59,3.45,0.00
NYC,2023-02-13 16:51,10.00,26.74,6.90,0.00
NYC,2023-02-13 17:51,11.67,23.85,5.75,0.00
NYC,2023-02-13 18:51,12.78,19.44,8.05,0.00
NYC,2023-02-13 19:51,13.33,16.41,5.75,0.00
NYC,2023-02-13 20:51,13.89,17.23,,0.00
NYC,2023-02-13 21:51,13.33,17.23,5.75,0.00
NYC,2023-02-13 22:51,12.78,16.95,10.35,0.00
NYC,2023-02-13 23:51,12.22,16.15,6.90,0.00
NYC,2023-02-14 00:51,11.11,18.92,4.60,0.00
NYC,2023-02-14 01:51,11.11,18.18,8.05,0.00
NYC,2023-02-14 02:51,10.56,22.43,9.20,0.00
NYC,2023-02-14 03:51,9.44,24.35,6.90,0.00
NYC,2023-02-14 04:51,9.44,27.86,,0.00
NYC,2023-02-14 05:51,8.89,34.05,9.20,0.00
NYC,2023-02-14 06:51,8.33,38.62,6.90,0.00
NYC,2023-02-14 07:51,7.22,43.46,5.75,0.00
NYC,2023-02-14 08:51,6.67,44.98,10.35,0.00
NYC,2023-02-14 09:51,6.67,41.00,12.65,0.00
NYC,2023-02-14 10:51,5.56,44.27,10.35,0.00
NYC,2023-02-14 11:51,5.00,46.19,4.60,0.00
NYC,2023-02-14 12:51,5.00,48.39,10.35,0.00
NYC,2023-02-14 13:51,5.56,46.37,5.75,0.00
NYC,2023-02-14 14:51,7.22,39.62,0.00,0.00
NYC,2023-02-14 15:51,8.33,35.49,0.00,0.00
NYC,2023-02-14 16:51,9.44,31.42,5.75,0.00
NYC,2023-02-14 17:51,10.00,30.16,3.45,0.00
NYC,2023-02-14 18:51,11.11,28.01,3.45,0.00
NYC,2023-02-14 19:51,12.22,25.04,3.45,0.00
NYC,2023-02-14 20:51,12.22,23.99,9.20,0.00
NYC,2023-02-14 21:51,11.67,24.79,5.75,0.00
NYC,2023-02-14 22:51,11.11,25.82,3.45,0.00
NYC,2023-02-14 23:51,10.56,26.69,8.05,0.00
NYC,2023-02-15 00:51,10.56,27.86,5.75,0.00
NYC,2023-02-15 01:51,10.56,27.86,3.45,0.00
NYC,2023-02-15 02:51,10.00,31.60,3.45,0.00
NYC,2023-02-15 03:51,9.44,34.20,0.00,0.00
NYC,2023-02-15 04:51,10.00,32.83,3.45,0.00
NYC,2023-02-15 05:51,10.00,32.83,0.00,0.00
NYC,2023-02-15 06:51,10.00,32.83,0.00,0.00
NYC,2023-02-15 07:51,10.00,34.39,3.45,0.00
NYC,2023-02-15 08:51,8.89,38.80,6.90,0.00
NYC,2023-02-15 09:51,8.89,42.17,0.00,0.00
NYC,2023-02-15 10:51,8.89,42.17,4.60,0.00
NYC,2023-02-15 11:51,9.44,49.63,4.60,0.00
NYC,2023-02-15 12:51,9.44,60.88,,0.00
NYC,2023-02-15 13:51,10.00,62.98,8.05,0.00
NYC,2023-02-15 14:51,11.11,58.48,5.75,0.00
NYC,2023-02-15 15:51,12.78,52.40,,0.00
NYC,2023-02-15 16:51,14.44,49.26,,0.00
NYC,2023-02-15 17:51,15.00,51.18,0.00,0.00
NYC,2023-02-15 18:51,17.22,42.56,3.45,0.00
NYC,2023-02-15 19:51,18.89,37.00,0.00,0.00
NYC,2023-02-15 20:51,18.89,35.44,3.45,0.00
NYC,2023-02-15 21:51,18.89,37.00,,0.00
NYC,2023-02-15 22:51,18.33,38.44,3.45,0.00
NYC,2023-02-15 23:51,17.22,41.09,8.05,0.00
NYC,2023-02-16 00:51,16.67,43.93,9.20,0.00
NYC,2023-02-16 01:51,16.67,43.93,6.90,0.00
NYC,2023-02-16 02:51,16.11,45.67,6.90,0.00
NYC,2023-02-16 03:51,16.11,45.67,6.90,0.00
NYC,2023-02-16 04:51,16.11,45.67,9.20,0.00
NYC,2023-02-16 05:51,15.56,47.15,11.50,0.00
NYC,2023-02-16 06:51,15.56,47.15,5.75,0.00
NYC,2023-02-16 07:51,15.56,47.15,8.05,0.00
NYC,2023-02-16 08:51,15.56,45.53,5.75,0.00
NYC,2023-02-16 09:51,15.00,47.35,6.90,0.00
NYC,2023-02-16 10:51,14.44,51.02,3.45,0.00
NYC,2023-02-16 11:51,15.00,47.35,5.75,0.00
NYC,2023-02-16 12:51,16.11,42.24,0.00,0.00
NYC,2023-02-16 13:51,16.67,40.62,5.75,0.00
NYC,2023-02-16 14:51,16.67,42.41,0.00,0.00
NYC,2023-02-16 15:51,18.33,36.82,0.00,0.00
NYC,2023-02-16 16:51,19.44,35.86,3.45,0.00
NYC,2023-02-16 17:51,20.00,34.53,0.00,0.00
NYC,2023-02-16 18:51,20.56,31.85,0.00,0.00
NYC,2023-02-16 19:51,18.33,46.81,0.00,T
NYC,2023-02-16 20:51,14.44,78.03,3.45,1.27
NYC,2023-02-16 21:51,13.33,80.52,,0.51
NYC,2023-02-16 22:51,14.44,66.70,4.60,T
NYC,2023-02-16 23:51,15.00,64.12,3.45,0.00
NYC,2023-02-17 00:51,15.00,64.12,0.00,0.00
NYC,2023-02-17 01:22,14.44,69.52,3.45,0.00
NYC,2023-02-17 01:51,14.44,71.90,3.45,0.00
NYC,2023-02-17 02:49,15.00,76.98,5.75,0.00
NYC,2023-02-17 02:51,15.00,75.02,5.75,0.00
NYC,2023-02-17 03:51,14.44,80.67,4.60,0.00
NYC,2023-02-17 04:51,13.89,83.33,0.00,0.00
NYC,2023-02-17 05:51,15.00,80.75,3.45,0.00
NYC,2023-02-17 06:51,14.44,80.67,4.60,0.00
NYC,2023-02-17 07:51,13.89,83.33,0.00,0.00
NYC,2023-02-17 08:51,13.89,83.33,0.00,0.00
NYC,2023-02-17 09:51,14.44,84.00,3.45,0.00
NYC,2023-02-17 10:08,14.44,84.00,6.90,0.00
NYC,2023-02-17 10:49,14.00,82.12,0.00,0.00
NYC,2023-02-17 10:51,13.89,83.33,0.00,0.00
NYC,2023-02-17 11:51,13.89,83.33,5.75,0.00
NYC,2023-02-17 12:51,13.89,86.77,6.90,T
NYC,2023-02-17 13:51,14.44,86.82,5.75,T
NYC,2023-02-17 14:19,15.00,86.56,8.05,0.76
NYC,2023-02-17 14:49,15.00,87.83,8.05,1.52
NYC,2023-02-17 14:51,15.00,89.44,6.90,1.52
NYC,2023-02-17 15:51,15.00,86.56,8.05,0.25
NYC,2023-02-17 16:33,15.56,83.23,6.90,0.00
NYC,2023-02-17 16:51,15.56,83.23,8.05,0.00
NYC,2023-02-17 17:51,16.11,86.67,3.45,0.00
NYC,2023-02-17 18:18,14.44,90.04,12.65,0.25
NYC,2023-02-17 18:27,10.00,86.06,5.75,2.29
NYC,2023-02-17 18:31,9.44,86.33,12.65,2.54
NYC,2023-02-17 18:35,10.00,82.86,12.65,2.54
NYC,2023-02-17 18:46,10.00,81.61,14.95,2.54
NYC,2023-02-17 18:51,10.56,73.69,10.35,2.54
NYC,2023-02-17 19:51,11.11,68.86,4.60,T
NYC,2023-02-17 20:06,10.00,71.07,13.80,0.00
NYC,2023-02-17 20:33,8.33,55.94,9.20,0.00
NYC,2023-02-17 20:51,7.78,55.36,,T
NYC,2023-02-17 21:51,6.11,57.21,12.65,T
NYC,2023-02-17 22:51,5.00,55.07,10.35,0.25
NYC,2023-02-17 23:51,3.89,54.77,14.95,0.00
NYC,2023-02-18 00:51,2.22,56.18,11.50,T
NYC,2023-02-18 01:51,1.11,53.77,10.35,0.00
NYC,2023-02-18 02:51,0.56,55.75,9.20,0.00
NYC,2023-02-18 03:51,0.56,51.37,10.35,0.00
NYC,2023-02-18 04:51,0.00,51.20,13.80,0.00
NYC,2023-02-18 05:51,0.00,49.23,10.35,0.00
NYC,2023-02-18 06:51,0.00,49.23,,0.00
NYC,2023-02-18 07:51,-0.61,53.53,12.65,0.00
NYC,2023-02-18 08:51,-0.61,51.47,10.35,0.00
NYC,2023-02-18 09:51,-1.11,50.88,9.20,0.00
NYC,2023-02-18 10:51,-1.72,50.70,10.35,0.00
NYC,2023-02-18 11:51,-2.22,50.56,8.05,0.00
NYC,2023-02-18 12:51,-2.78,50.17,5.75,0.00
NYC,2023-02-18 13:51,-2.22,46.25,12.65,0.00
NYC,2023-02-18 14:51,-1.11,42.62,12.65,0.00
NYC,2023-02-18 15:51,0.56,39.14,9.20,0.00
NYC,2023-02-18 16:51,2.22,36.62,5.75,0.00
NYC,2023-02-18 17:51,3.33,32.36,9.20,0.00
NYC,2023-02-18 18:51,3.89,28.47,8.05,0.00
NYC,2023-02-18 19:51,5.00,27.55,5.75,0.00
NYC,2023-02-18 20:51,5.56,28.86,5.75,0.00
NYC,2023-02-18 21:51,5.56,30.03,8.05,0.00
NYC,2023-02-18 22:51,5.00,31.33,5.75,0.00
NYC,2023-02-18 23:51,5.00,32.88,,0.00
NYC,2023-02-19 00:51,5.00,34.50,11.50,0.00
NYC,2023-02-19 01:51,4.44,37.44,8.05,0.00
NYC,2023-02-19 02:51,3.89,38.78,5.75,0.00
NYC,2023-02-19 03:51,4.44,39.27,0.00,0.00
NYC,2023-02-19 04:51,3.89,42.28,5.75,0.00
NYC,2023-02-19 05:51,3.33,46.08,,0.00
NYC,2023-02-19 06:51,3.33,46.08,3.45,0.00
NYC,2023-02-19 07:51,3.33,46.08,10.35,0.00
NYC,2023-02-19 08:51,3.33,46.08,3.45,0.00
NYC,2023-02-19 09:51,3.89,44.14,0.00,0.00
NYC,2023-02-19 10:51,3.89,44.14,4.60,0.00
NYC,2023-02-19 11:51,3.89,45.87,4.60,0.00
NYC,2023-02-19 12:51,3.89,49.93,3.45,0.00
NYC,2023-02-19 13:51,5.00,50.67,0.00,0.00
NYC,2023-02-19 14:51,6.67,41.00,0.00,0.00
NYC,2023-02-19 15:51,7.22,45.12,0.00,0.00
NYC,2023-02-19 16:51,7.78,47.20,,0.00
NYC,2023-02-19 17:51,7.78,53.37,,0.00
NYC,2023-02-19 18:51,8.89,49.49,,0.00
NYC,2023-02-19 19:51,9.44,51.89,4.60,0.00
NYC,2023-02-19 20:51,8.33,55.94,,0.00
NYC,2023-02-19 21:51,7.78,62.71,,0.00
NYC,2023-02-19 22:51,7.22,70.53,,0.00
NYC,2023-02-19 23:51,7.22,73.37,3.45,0.00
NYC,2023-02-20 00:51,7.78,70.64,,0.00
NYC,2023-02-20 01:51,8.33,68.27,3.45,0.00
NYC,2023-02-20 02:51,8.33,70.73,3.45,0.00
NYC,2023-02-20 03:51,8.89,70.85,3.45,0.00
NYC,2023-02-20 04:51,9.44,74.05,,0.00
NYC,2023-02-20 05:51,10.00,76.76,,0.00
NYC,2023-02-20 06:51,8.89,79.91,4.60,0.00
NYC,2023-02-20 07:51,8.33,79.82,3.45,0.00
NYC,2023-02-20 08:51,8.89,76.58,12.65,0.00
NYC,2023-02-20 09:51,8.33,83.28,6.90,0.00
NYC,2023-02-20 10:51,8.33,83.28,9.20,0.00
NYC,2023-02-20 11:51,8.89,82.72,10.35,0.00
NYC,2023-02-20 12:51,8.89,82.72,12.65,0.00
NYC,2023-02-20 13:51,9.44,79.98,10.35,0.00
NYC,2023-02-20 14:51,9.44,79.98,8.05,0.00
NYC,2023-02-20 15:51,9.44,79.98,,0.00
NYC,2023-02-20 16:51,10.56,71.19,0.00,0.00
NYC,2023-02-20 17:51,12.22,58.76,0.00,0.00
NYC,2023-02-20 18:51,15.00,42.08,6.90,0.00
NYC,2023-02-20 19:51,16.11,29.45,12.65,0.00
NYC,2023-02-20 20:51,15.00,33.08,,0.00
NYC,2023-02-20 21:51,15.00,33.08,,0.00
NYC,2023-02-20 22:51,14.44,34.41,0.00,0.00
NYC,2023-02-20 23:51,13.89,33.98,0.00,0.00
NYC,2023-02-21 00:51,13.89,33.98,3.45,0.00
NYC,2023-02-21 01:51,13.33,36.98,5.75,0.00
NYC,2023-02-21 02:51,12.78,36.54,0.00,0.00
NYC,2023-02-21 03:51,11.67,37.74,6.90,0.00
NYC,2023-02-21 04:51,10.00,43.92,5.75,0.00
NYC,2023-02-21 05:51,8.89,47.32,6.90,0.00
NYC,2023-02-21 06:51,8.33,49.32,9.20,0.00
NYC,2023-02-21 07:51,5.56,76.04,8.05,0.76
NYC,2023-02-21 08:51,4.44,79.25,8.05,1.02
NYC,2023-02-21 09:51,3.33,85.69,6.90,2.29
NYC,2023-02-21 10:51,3.33,89.53,9.20,0.76
NYC,2023-02-21 11:49,3.00,86.69,10.35,0.25
NYC,2023-02-21 11:51,2.78,88.78,6.90,0.25
NYC,2023-02-21 12:51,3.33,85.69,11.50,T
NYC,2023-02-21 13:51,3.33,85.69,5.75,0.00
NYC,2023-02-21 14:51,3.89,82.08,3.45,0.00
NYC,2023-02-21 15:51,4.44,82.80,0.00,0.00
NYC,2023-02-21 16:51,5.00,79.34,0.00,0.00
NYC,2023-02-21 17:51,5.56,78.80,0.00,0.00
NYC,2023-02-21 18:34,6.11,76.12,0.00,0.00
NYC,2023-02-21 18:51,6.11,76.12,0.00,0.00
NYC,2023-02-21 19:51,7.78,67.90,0.00,0.00
NYC,2023-02-21 20:51,7.22,73.37,0.00,T
NYC,2023-02-21 21:11,6.67,78.66,0.00,0.51
NYC,2023-02-21 21:35,6.67,88.77,,1.02
NYC,2023-02-21 21:44,6.67,85.71,,1.02
NYC,2023-02-21 21:51,6.67,82.12,0.00,1.02
NYC,2023-02-21 22:33,6.11,85.66,0.00,0.51
NYC,2023-02-21 22:48,6.00,86.99,4.60,0.76
NYC,2023-02-21 22:49,6.00,86.99,3.45,0.76
NYC,2023-02-21 22:51,6.11,85.66,3.45,0.76
NYC,2023-02-21 23:51,6.67,75.93,3.45,0.00
NYC,2023-02-22 00:51,7.22,62.83,5.75,0.00
NYC,2023-02-22 01:51,6.67,62.21,6.90,0.00
NYC,2023-02-22 02:51,6.67,59.50,6.90,0.00
NYC,2023-02-22 03:51,6.67,59.50,4.60,0.00
NYC,2023-02-22 04:51,6.11,55.14,8.05,0.00
NYC,2023-02-22 05:51,5.00,59.55,3.45,0.00
NYC,2023-02-22 06:51,5.00,52.61,8.05,0.00
NYC,2023-02-22 07:51,5.00,48.39,8.05,0.00
NYC,2023-02-22 08:51,4.44,52.88,6.90,0.00
NYC,2023-02-22 09:51,3.89,49.93,4.60,0.00
NYC,2023-02-22 10:51,3.33,52.13,6.90,0.00
NYC,2023-02-22 11:51,3.33,52.13,6.90,0.00
NYC,2023-02-22 12:51,3.89,48.06,8.05,0.00
NYC,2023-02-22 13:51,5.00,42.44,6.90,0.00
NYC,2023-02-22 14:51,5.56,44.27,3.45,0.00
NYC,2023-02-22 15:51,5.56,40.67,0.00,0.00
NYC,2023-02-22 16:51,5.56,42.62,5.75,0.00
NYC,2023-02-22 17:51,6.11,41.17,4.60,0.00
NYC,2023-02-22 18:51,5.56,50.42,4.60,T
NYC,2023-02-22 19:51,3.89,75.75,3.45,0.51
NYC,2023-02-22 20:51,3.33,82.66,5.75,1.27
NYC,2023-02-22 21:11,3.33,82.66,3.45,0.51
NYC,2023-02-22 21:36,2.78,88.78,6.90,1.52
NYC,2023-02-22 21:51,2.78,92.76,9.20,1.78
NYC,2023-02-22 22:23,2.78,88.78,5.75,T
NYC,2023-02-22 22:49,3.00,86.69,4.60,T
NYC,2023-02-22 22:51,2.78,85.64,5.75,T
NYC,2023-02-22 23:38,2.78,85.64,12.65,0.00
NYC,2023-02-22 23:51,3.33,82.66,9.20,0.00
NYC,2023-02-23 00:51,2.78,85.64,8.05,T
NYC,2023-02-23 01:51,3.33,82.66,4.60,T
NYC,2023-02-23 02:51,3.89,82.08,4.60,0.00
NYC,2023-02-23 03:51,3.33,85.69,6.90,0.00
NYC,2023-02-23 04:49,3.00,86.69,11.50,0.00
NYC,2023-02-23 04:51,3.33,85.69,9.20,0.00
NYC,2023-02-23 05:51,3.33,89.53,11.50,0.00
NYC,2023-02-23 06:51,3.33,92.78,3.45,T
NYC,2023-02-23 07:51,3.33,92.78,10.35,T
NYC,2023-02-23 08:51,3.33,92.78,13.80,0.25
NYC,2023-02-23 09:51,3.33,92.78,13.80,0.25
NYC,2023-02-23 10:24,3.33,92.78,10.35,T
NYC,2023-02-23 10:51,3.33,92.78,9.20,T
NYC,2023-02-23 11:51,3.33,92.78,8.05,0.00
NYC,2023-02-23 12:51,3.33,96.52,5.75,0.00
NYC,2023-02-23 13:14,3.33,92.78,8.05,0.00
NYC,2023-02-23 13:51,3.33,92.78,8.05,0.00
NYC,2023-02-23 14:51,3.89,88.87,8.05,0.00
NYC,2023-02-23 15:51,3.89,88.87,5.75,0.00
NYC,2023-02-23 16:51,3.89,85.76,6.90,0.00
NYC,2023-02-23 17:51,4.44,82.80,6.90,0.00
NYC,2023-02-23 18:51,4.44,82.80,8.05,0.00
NYC,2023-02-23 19:49,4.00,86.79,5.75,0.00
NYC,2023-02-23 19:51,4.44,82.80,4.60,0.00
NYC,2023-02-23 20:51,4.44,82.80,9.20,0.00
NYC,2023-02-23 21:24,5.00,82.22,5.75,0.00
NYC,2023-02-23 21:51,5.00,82.22,4.60,0.00
NYC,2023-02-23 22:51,5.00,82.22,8.05,0.00
NYC,2023-02-23 23:51,5.56,81.98,6.90,0.00
NYC,2023-02-24 00:06,5.00,85.54,0.00,0.00
NYC,2023-02-24 00:51,5.00,85.54,3.45,0.00
NYC,2023-02-24 01:51,5.56,84.93,,0.00
NYC,2023-02-24 02:49,6.00,86.99,3.45,0.00
NYC,2023-02-24 02:51,5.56,91.84,4.60,0.00
NYC,2023-02-24 03:51,6.11,92.58,,0.00
NYC,2023-02-24 04:51,6.67,92.62,0.00,0.00
NYC,2023-02-24 05:14,6.11,92.58,4.60,0.00
NYC,2023-02-24 05:51,6.11,96.60,6.90,0.00
NYC,2023-02-24 06:25,6.11,96.60,3.45,0.00
NYC,2023-02-24 06:51,6.11,92.58,5.75,0.00
NYC,2023-02-24 07:31,5.56,95.84,0.00,0.00
NYC,2023-02-24 07:40,5.56,95.84,0.00,0.00
NYC,2023-02-24 07:51,5.56,91.84,0.00,0.00
NYC,2023-02-24 08:21,6.11,92.58,0.00,0.00
NYC,2023-02-24 08:29,5.56,95.84,0.00,0.00
NYC,2023-02-24 08:51,6.11,92.58,0.00,0.00
NYC,2023-02-24 09:10,6.11,88.71,3.45,0.00
NYC,2023-02-24 09:51,6.11,88.71,5.75,0.00
NYC,2023-02-24 10:51,6.11,73.45,5.75,0.00
NYC,2023-02-24 11:51,6.11,67.82,3.45,0.00
NYC,2023-02-24 12:51,6.67,57.37,10.35,0.00
NYC,2023-02-24 13:51,7.22,43.46,19.55,0.00
NYC,2023-02-24 14:51,6.11,48.70,14.95,0.00
NYC,2023-02-24 15:51,5.00,42.44,13.80,0.00
NYC,2023-02-24 16:51,6.11,36.22,11.50,0.00
NYC,2023-02-24 17:51,5.00,37.63,12.65,0.00
NYC,2023-02-24 18:51,5.56,31.51,8.05,0.00
NYC,2023-02-24 19:51,5.00,31.33,8.05,0.00
NYC,2023-02-24 20:51,3.89,29.77,16.10,0.00
NYC,2023-02-24 21:51,2.78,33.52,8.05,0.00
NYC,2023-02-24 22:51,1.67,36.14,8.05,0.00
NYC,2023-02-24 23:51,1.11,36.27,5.75,0.00
NYC,2023-02-25 00:51,0.00,36.09,14.95,0.00
NYC,2023-02-25 01:51,-1.11,37.24,,0.00
NYC,2023-02-25 02:51,-2.22,40.41,9.20,0.00
NYC,2023-02-25 03:51,-2.78,42.11,5.75,0.00
NYC,2023-02-25 04:51,-3.89,43.91,,0.00
NYC,2023-02-25 05:51,-4.39,47.50,6.90,0.00
NYC,2023-02-25 06:51,-4.39,45.59,6.90,0.00
NYC,2023-02-25 07:51,-5.00,47.75,0.00,0.00
NYC,2023-02-25 08:51,-5.00,49.74,6.90,0.00
NYC,2023-02-25 09:51,-5.00,49.74,4.60,0.00
NYC,2023-02-25 10:51,-4.39,49.92,4.60,0.00
NYC,2023-02-25 11:51,-4.39,47.50,6.90,0.00
NYC,2023-02-25 12:51,-3.89,52.36,4.60,0.00
NYC,2023-02-25 13:51,-2.78,48.20,0.00,0.00
NYC,2023-02-25 14:51,-2.78,48.20,5.75,0.00
NYC,2023-02-25 15:51,-3.28,54.68,5.75,T
NYC,2023-02-25 16:51,-2.22,55.21,4.60,T
NYC,2023-02-25 17:51,-2.22,52.61,3.45,0.00
NYC,2023-02-25 18:51,-1.72,48.72,4.60,0.00
NYC,2023-02-25 19:51,-1.72,53.21,3.45,0.00
NYC,2023-02-25 20:51,-1.11,60.53,5.75,0.00
NYC,2023-02-25 21:35,-1.11,63.18,0.00,0.00
NYC,2023-02-25 21:51,-1.11,63.18,0.00,0.00
NYC,2023-02-25 21:58,-1.11,63.18,,0.00
NYC,2023-02-25 22:14,-0.61,63.31,0.00,0.00
NYC,2023-02-25 22:51,0.00,63.45,3.45,0.00
NYC,2023-02-25 23:51,0.56,66.06,0.00,0.00
NYC,2023-02-26 00:10,0.56,66.06,3.45,0.00
NYC,2023-02-26 00:51,0.00,63.45,3.45,0.00
NYC,2023-02-26 01:51,0.00,63.45,0.00,0.00
NYC,2023-02-26 02:51,-0.61,63.31,0.00,0.00
NYC,2023-02-26 03:51,0.00,63.45,3.45,0.00
NYC,2023-02-26 04:51,0.00,58.27,0.00,0.00
NYC,2023-02-26 05:51,0.00,55.82,3.45,0.00
NYC,2023-02-26 06:51,-0.61,58.36,0.00,0.00
NYC,2023-02-26 07:51,-0.61,56.14,4.60,0.00
