station,valid,tmpc,relh,sped,p01m
JRB,2023-05-22 19:56,21.11,47.06,11.50,0.00
JRB,2023-05-22 20:56,20.00,52.51,10.35,0.00
JRB,2023-05-22 21:56,18.89,56.27,8.05,0.00
JRB,2023-05-22 22:56,17.22,62.49,10.35,0.00
JRB,2023-05-22 23:56,16.11,67.06,9.20,0.00
JRB,2023-05-23 00:56,15.56,69.24,9.20,0.00
JRB,2023-05-23 01:56,15.00,72.01,8.05,0.00
JRB,2023-05-23 02:56,15.00,72.01,10.35,0.00
JRB,2023-05-23 03:56,14.44,78.03,5.75,0.00
JRB,2023-05-23 04:56,13.89,77.38,8.05,0.00
JRB,2023-05-23 05:56,13.89,80.60,5.75,0.00
JRB,2023-05-23 06:56,13.89,80.60,6.90,0.00
JRB,2023-05-23 07:56,13.89,77.38,6.90,0.00
JRB,2023-05-23 08:56,13.89,80.60,10.35,0.00
JRB,2023-05-23 09:56,13.89,80.60,12.65,0.00
JRB,2023-05-23 10:56,13.89,77.38,8.05,0.00
JRB,2023-05-23 11:56,14.44,74.91,8.05,0.00
JRB,2023-05-23 12:56,15.56,72.13,8.05,0.00
JRB,2023-05-23 13:56,17.78,62.85,8.05,0.00
JRB,2023-05-23 14:56,20.00,50.40,4.60,0.00
JRB,2023-05-23 15:56,19.44,56.82,5.75,0.00
JRB,2023-05-23 16:56,19.44,48.56,10.35,0.00
JRB,2023-05-23 17:56,18.33,48.44,10.35,0.00
JRB,2023-05-23 18:56,17.78,49.99,10.35,0.00
JRB,2023-05-23 19:56,17.78,53.72,9.20,0.00
JRB,2023-05-23 20:56,17.22,55.64,10.35,0.00
JRB,2023-05-23 21:56,16.67,49.52,9.20,0.00
JRB,2023-05-23 22:56,16.11,45.67,6.90,0.00
JRB,2023-05-23 23:56,15.56,45.53,8.05,0.00
JRB,2023-05-24 00:56,14.44,57.51,5.75,0.00
JRB,2023-05-24 01:56,14.44,57.51,6.90,0.00
JRB,2023-05-24 02:56,13.89,50.88,3.45,0.00
JRB,2023-05-24 03:56,13.89,52.70,3.45,0.00
JRB,2023-05-24 04:56,13.89,54.99,4.60,0.00
JRB,2023-05-24 05:56,13.89,57.38,3.45,0.00
JRB,2023-05-24 06:56,13.89,52.70,5.75,0.00
JRB,2023-05-24 07:56,13.89,47.04,4.60,0.00
JRB,2023-05-24 08:56,13.33,47.05,4.60,0.00
JRB,2023-05-24 09:56,13.33,48.95,4.60,0.00
JRB,2023-05-24 10:56,13.89,54.99,3.45,0.00
JRB,2023-05-24 11:56,13.89,54.99,3.45,0.00
JRB,2023-05-24 12:56,15.00,53.40,4.60,0.00
JRB,2023-05-24 13:56,17.22,47.97,4.60,0.00
JRB,2023-05-24 14:56,18.89,45.05,4.60,0.00
JRB,2023-05-24 15:56,20.56,41.90,0.00,0.00
JRB,2023-05-24 16:56,22.22,39.42,3.45,0.00
JRB,2023-05-24 17:56,23.33,35.60,6.90,0.00
JRB,2023-05-24 18:56,24.44,37.29,5.75,0.00
JRB,2023-05-24 19:56,23.33,41.24,6.90,0.00
JRB,2023-05-24 20:56,21.11,34.85,8.05,0.00
JRB,2023-05-24 21:56,20.00,40.31,5.75,0.00
JRB,2023-05-24 22:56,18.89,39.99,0.00,0.00
JRB,2023-05-24 23:56,18.33,67.76,13.80,T
JRB,2023-05-25 00:56,16.67,72.33,13.80,T
JRB,2023-05-25 01:56,16.11,67.06,10.35,0.00
JRB,2023-05-25 02:56,15.56,69.24,5.75,T
JRB,2023-05-25 03:56,15.00,66.83,9.20,T
JRB,2023-05-25 04:56,15.00,66.83,8.05,0.00
JRB,2023-05-25 05:56,13.89,68.90,9.20,0.00
JRB,2023-05-25 06:56,12.78,59.13,8.05,0.00
JRB,2023-05-25 07:56,11.67,56.17,8.05,0.00
JRB,2023-05-25 08:56,11.67,60.73,11.50,0.00
JRB,2023-05-25 09:56,11.11,61.06,10.35,0.00
JRB,2023-05-25 10:56,11.67,63.38,8.05,0.00
JRB,2023-05-25 11:56,11.67,60.73,8.05,0.00
JRB,2023-05-25 12:56,12.78,54.70,4.60,0.00
JRB,2023-05-25 13:56,15.56,45.53,6.90,0.00
JRB,2023-05-25 14:56,17.22,44.41,9.20,0.00
JRB,2023-05-25 15:56,17.22,36.52,5.75,0.00
JRB,2023-05-25 16:56,18.33,41.55,5.75,0.00
JRB,2023-05-25 17:56,19.44,35.86,11.50,0.00
JRB,2023-05-25 18:56,19.44,34.35,3.45,0.00
JRB,2023-05-25 19:56,20.56,30.74,3.45,0.00
JRB,2023-05-25 20:56,21.11,32.24,8.05,0.00
JRB,2023-05-25 21:56,20.56,30.74,8.05,0.00
JRB,2023-05-25 22:56,18.89,34.21,9.20,0.00
JRB,2023-05-25 23:56,18.33,36.82,11.50,0.00
JRB,2023-05-26 00:56,17.22,47.97,9.20,0.00
JRB,2023-05-26 01:56,17.22,39.36,9.20,0.00
JRB,2023-05-26 02:56,16.67,42.41,6.90,0.00
JRB,2023-05-26 03:56,16.67,45.84,5.75,0.00
JRB,2023-05-26 04:56,15.56,57.37,5.75,0.00
JRB,2023-05-26 05:56,15.56,51.35,4.60,0.00
JRB,2023-05-26 06:56,15.00,53.40,8.05,0.00
JRB,2023-05-26 07:56,14.44,53.24,6.90,0.00
JRB,2023-05-26 08:56,13.89,52.70,8.05,0.00
JRB,2023-05-26 09:56,13.89,54.99,3.45,0.00
JRB,2023-05-26 10:56,14.44,53.24,5.75,0.00
JRB,2023-05-26 11:56,15.00,55.28,0.00,0.00
JRB,2023-05-26 12:56,15.56,45.53,4.60,0.00
JRB,2023-05-26 13:56,18.89,34.21,3.45,0.00
JRB,2023-05-26 14:56,20.56,27.29,5.75,0.00
JRB,2023-05-26 15:56,20.56,30.74,3.45,0.00
JRB,2023-05-26 16:56,21.11,32.24,5.75,0.00
JRB,2023-05-26 17:56,22.22,24.72,13.80,0.00
JRB,2023-05-26 18:56,22.22,30.12,5.75,0.00
JRB,2023-05-26 19:56,22.78,25.88,5.75,0.00
JRB,2023-05-26 20:56,23.89,26.08,3.45,0.00
JRB,2023-05-26 21:56,23.33,27.06,5.75,0.00
JRB,2023-05-26 22:56,20.56,41.90,6.90,0.00
JRB,2023-05-26 23:56,19.44,37.14,4.60,0.00
JRB,2023-05-27 00:56,18.33,44.88,3.45,0.00
JRB,2023-05-27 01:56,17.22,47.97,0.00,0.00
JRB,2023-05-27 02:56,16.67,45.84,0.00,0.00
JRB,2023-05-27 03:56,16.11,49.73,8.05,0.00
JRB,2023-05-27 04:56,16.11,47.66,5.75,0.00
JRB,2023-05-27 05:56,16.11,45.67,5.75,0.00
JRB,2023-05-27 06:56,15.56,51.35,4.60,0.00
JRB,2023-05-27 07:56,15.56,55.44,3.45,0.00
JRB,2023-05-27 08:56,16.11,49.73,0.00,0.00
JRB,2023-05-27 09:56,15.56,55.44,5.75,0.00
JRB,2023-05-27 10:56,15.56,51.35,0.00,0.00
JRB,2023-05-27 11:56,16.67,51.64,0.00,0.00
JRB,2023-05-27 12:56,18.33,48.44,4.60,0.00
JRB,2023-05-27 13:56,21.67,33.57,4.60,0.00
JRB,2023-05-27 14:56,22.78,29.12,3.45,0.00
JRB,2023-05-27 15:56,23.89,28.20,0.00,0.00
JRB,2023-05-27 16:56,23.89,31.79,5.75,0.00
JRB,2023-05-27 17:56,24.44,27.37,5.75,0.00
JRB,2023-05-27 18:56,23.89,33.16,8.05,T
JRB,2023-05-27 19:56,25.00,28.73,5.75,T
JRB,2023-05-27 20:56,23.89,29.43,6.90,T
JRB,2023-05-27 21:56,22.78,31.47,10.35,0.00
JRB,2023-05-27 22:56,20.56,41.90,6.90,0.00
JRB,2023-05-27 23:56,18.89,48.43,8.05,0.00
JRB,2023-05-28 00:56,17.78,48.31,4.60,0.00
JRB,2023-05-28 01:56,17.22,42.56,5.75,0.00
JRB,2023-05-28 02:56,16.67,43.93,4.60,0.00
JRB,2023-05-28 03:56,16.67,49.52,3.45,0.00
JRB,2023-05-28 04:56,16.11,49.73,4.60,0.00
JRB,2023-05-28 05:56,16.11,51.48,3.45,0.00
JRB,2023-05-28 06:56,16.11,42.24,4.60,0.00
JRB,2023-05-28 07:56,15.56,49.21,3.45,0.00
JRB,2023-05-28 08:56,15.00,57.66,3.45,0.00
JRB,2023-05-28 09:56,15.00,55.28,3.45,0.00
JRB,2023-05-28 10:56,15.56,51.35,4.60,0.00
JRB,2023-05-28 11:56,16.11,45.67,4.60,0.00
JRB,2023-05-28 12:56,17.78,36.68,3.45,0.00
JRB,2023-05-28 13:56,21.11,32.24,0.00,0.00
JRB,2023-05-28 14:56,23.33,32.98,4.60,0.00
JRB,2023-05-28 15:56,23.33,30.54,6.90,0.00
JRB,2023-05-28 16:56,24.44,33.30,5.75,0.00
JRB,2023-05-28 17:56,24.44,38.57,6.90,T
JRB,2023-05-28 18:56,24.44,32.17,8.05,T
JRB,2023-05-28 19:56,24.44,30.85,6.90,0.00
JRB,2023-05-28 20:56,23.89,41.41,8.05,T
JRB,2023-05-28 21:56,22.22,40.79,8.05,T
JRB,2023-05-28 22:56,20.56,43.52,8.05,0.00
JRB,2023-05-28 23:56,19.44,56.82,0.00,0.00
JRB,2023-05-29 00:56,18.89,58.62,0.00,0.00
JRB,2023-05-29 01:56,18.89,56.27,3.45,0.00
JRB,2023-05-29 02:56,17.78,62.85,3.45,0.00
JRB,2023-05-29 03:56,17.78,62.85,3.45,0.00
JRB,2023-05-29 04:56,17.78,60.34,4.60,0.00
JRB,2023-05-29 05:56,17.78,60.34,4.60,0.00
JRB,2023-05-29 06:56,16.67,69.46,4.60,0.00
JRB,2023-05-29 07:56,17.22,62.49,3.45,0.00
JRB,2023-05-29 08:56,16.67,72.33,3.45,0.00
JRB,2023-05-29 09:56,16.67,67.19,4.60,0.00
JRB,2023-05-29 10:56,17.78,62.85,0.00,0.00
JRB,2023-05-29 11:56,17.22,70.07,4.60,0.00
JRB,2023-05-29 12:56,20.00,56.55,17.25,0.00
JRB,2023-05-29 13:56,21.67,47.23,16.10,0.00
JRB,2023-05-29 14:56,23.33,42.97,10.35,0.00
JRB,2023-05-29 15:56,23.89,41.41,11.50,0.00
JRB,2023-05-29 16:56,25.00,35.95,6.90,0.00
JRB,2023-05-29 17:56,24.44,37.29,12.65,0.00
JRB,2023-05-29 18:56,23.89,43.14,8.05,T
JRB,2023-05-29 19:56,23.89,38.43,12.65,T
JRB,2023-05-29 20:56,23.89,41.41,8.05,T
JRB,2023-05-29 21:56,22.22,39.42,13.80,T
JRB,2023-05-29 22:56,20.00,50.40,13.80,T
JRB,2023-05-29 23:56,18.33,54.26,12.65,0.00
JRB,2023-05-30 00:56,17.22,59.98,10.35,0.00
JRB,2023-05-30 01:56,16.67,59.86,13.80,0.00
JRB,2023-05-30 02:56,16.11,62.23,9.20,0.00
JRB,2023-05-30 03:56,16.11,59.71,13.80,0.00
JRB,2023-05-30 04:56,15.56,64.26,13.80,0.00
JRB,2023-05-30 05:56,15.00,66.83,11.50,0.00
JRB,2023-05-30 06:56,14.44,66.70,10.35,0.00
JRB,2023-05-30 07:56,13.89,66.59,9.20,0.00
JRB,2023-05-30 08:56,13.33,69.30,12.65,0.00
JRB,2023-05-30 09:56,13.33,66.72,13.80,0.00
JRB,2023-05-30 10:56,13.89,68.90,14.95,0.00
JRB,2023-05-30 11:56,14.44,69.52,13.80,1.02
JRB,2023-05-30 12:56,15.56,64.26,12.65,0.00
JRB,2023-05-30 13:56,17.22,57.99,10.35,0.00
JRB,2023-05-30 14:56,18.89,52.22,9.20,0.00
JRB,2023-05-30 15:56,20.00,48.73,6.90,0.00
JRB,2023-05-30 16:56,19.44,45.19,6.90,0.00
JRB,2023-05-30 17:56,20.00,40.31,9.20,0.00
JRB,2023-05-30 18:56,20.56,40.48,6.90,0.00
JRB,2023-05-30 19:56,20.56,43.52,5.75,0.00
JRB,2023-05-30 20:56,20.56,48.53,4.60,0.00
JRB,2023-05-30 21:56,20.56,52.67,3.45,0.00
JRB,2023-05-30 22:56,17.78,60.34,8.05,0.00
JRB,2023-05-30 23:56,16.67,61.91,5.75,0.00
JRB,2023-05-31 00:56,15.56,61.65,8.05,0.00
JRB,2023-05-31 01:56,15.00,69.12,5.75,0.00
JRB,2023-05-31 02:56,14.44,74.91,5.75,0.00
JRB,2023-05-31 03:56,13.89,77.38,5.75,0.00
JRB,2023-05-31 04:56,13.89,77.38,6.90,0.00
JRB,2023-05-31 05:56,13.89,77.38,5.75,0.00
JRB,2023-05-31 06:56,13.89,71.81,6.90,0.00
JRB,2023-05-31 07:56,13.33,80.52,5.75,0.00
JRB,2023-05-31 08:56,13.33,80.52,6.90,0.00
JRB,2023-05-31 09:56,13.33,83.88,8.05,0.00
JRB,2023-05-31 10:34,13.00,87.65,8.05,0.00
JRB,2023-05-31 10:56,12.78,89.59,8.05,0.00
JRB,2023-05-31 11:56,13.89,83.33,4.60,0.00
JRB,2023-05-31 12:56,15.00,77.55,3.45,0.00
JRB,2023-05-31 13:56,17.78,55.99,5.75,0.00
JRB,2023-05-31 14:56,20.56,46.92,4.60,0.00
JRB,2023-05-31 15:56,21.67,32.16,10.35,0.00
JRB,2023-05-31 16:56,22.78,34.00,10.35,0.00
JRB,2023-05-31 17:56,22.22,53.09,6.90,T
JRB,2023-05-31 18:56,22.22,53.09,9.20,T
JRB,2023-05-31 19:56,22.78,53.23,5.75,T
JRB,2023-05-31 20:56,21.67,61.04,6.90,T
JRB,2023-05-31 21:56,21.67,56.77,5.75,T
JRB,2023-05-31 22:56,20.00,65.22,6.90,T
JRB,2023-05-31 23:56,18.89,67.64,3.45,0.00
JRB,2023-06-01 00:56,17.78,69.92,4.60,0.00
JRB,2023-06-01 01:56,17.22,75.11,3.45,0.00
JRB,2023-06-01 03:56,16.11,80.61,3.45,0.00
JRB,2023-06-01 04:56,16.11,83.29,0.00,0.00
JRB,2023-06-01 05:56,16.11,83.29,3.45,0.00
JRB,2023-06-01 06:56,16.67,80.11,0.00,0.00
JRB,2023-06-01 07:56,16.11,83.29,0.00,0.00
JRB,2023-06-01 08:56,16.67,80.11,0.00,0.00
JRB,2023-06-01 09:56,16.11,83.29,0.00,0.00
JRB,2023-06-01 10:56,16.67,80.11,0.00,0.00
JRB,2023-06-01 11:56,16.67,77.53,5.75,0.00
JRB,2023-06-01 12:56,17.78,74.93,4.60,0.00
JRB,2023-06-01 13:56,21.67,63.05,8.05,0.00
JRB,2023-06-01 14:56,23.33,55.53,4.60,0.25
JRB,2023-06-01 15:56,25.00,46.57,5.75,0.00
JRB,2023-06-01 16:56,26.11,45.04,5.75,0.00
JRB,2023-06-01 17:56,26.11,43.59,5.75,0.00
JRB,2023-06-01 18:56,26.67,43.44,5.75,0.00
JRB,2023-06-01 19:56,27.78,43.89,3.45,0.00
JRB,2023-06-01 20:56,26.67,43.44,8.05,0.00
JRB,2023-06-01 21:56,25.00,51.72,5.75,0.00
JRB,2023-06-01 22:56,23.33,55.53,4.60,0.00
JRB,2023-06-01 23:56,22.22,59.20,4.60,0.00
JRB,2023-06-02 00:56,20.56,62.80,0.00,0.00
JRB,2023-06-02 01:56,20.00,67.86,3.45,0.00
JRB,2023-06-02 02:56,20.00,65.22,0.00,0.00
JRB,2023-06-02 03:56,18.89,72.72,3.45,0.00
JRB,2023-06-02 04:56,18.33,78.05,4.60,0.00
JRB,2023-06-02 05:56,18.33,78.05,4.60,0.00
JRB,2023-06-02 06:56,17.78,83.78,3.45,0.00
JRB,2023-06-02 07:56,18.33,75.56,5.75,0.00
JRB,2023-06-02 08:56,17.78,83.78,3.45,0.00
JRB,2023-06-02 09:56,17.22,80.76,3.45,0.00
JRB,2023-06-02 10:56,17.78,80.54,5.75,0.00
JRB,2023-06-02 11:56,18.33,75.56,3.45,0.00
JRB,2023-06-02 12:56,19.44,70.49,4.60,0.00
JRB,2023-06-02 13:56,23.89,55.28,0.00,0.00
JRB,2023-06-02 14:56,28.33,41.27,4.60,0.00
JRB,2023-06-02 15:56,28.89,37.05,10.35,0.00
JRB,2023-06-02 16:56,30.00,35.90,9.20,0.00
JRB,2023-06-02 17:56,30.00,40.14,3.45,0.00
JRB,2023-06-02 18:56,30.00,40.14,5.75,0.00
JRB,2023-06-02 19:56,28.89,39.83,10.35,0.00
JRB,2023-06-02 20:56,27.78,39.52,8.05,0.00
JRB,2023-06-02 21:56,26.67,43.44,3.45,0.00
JRB,2023-06-02 22:20,26.00,41.69,0.00,0.00
JRB,2023-06-02 22:56,25.00,51.72,9.20,T
JRB,2023-06-02 23:41,23.00,68.94,5.75,T
JRB,2023-06-02 23:56,22.22,66.16,8.05,T
JRB,2023-06-03 00:56,21.67,65.58,0.00,T
JRB,2023-06-03 01:56,22.22,55.06,0.00,0.00
JRB,2023-06-03 02:56,20.56,60.78,6.90,0.00
JRB,2023-06-03 03:56,21.11,56.82,5.75,0.00
JRB,2023-06-03 04:56,20.56,65.35,6.90,0.00
JRB,2023-06-03 05:56,20.56,62.80,9.20,0.00
JRB,2023-06-03 06:56,20.00,67.86,5.75,0.00
JRB,2023-06-03 07:56,19.44,70.49,3.45,0.00
JRB,2023-06-03 08:56,20.00,65.22,11.50,0.00
JRB,2023-06-03 09:43,19.00,82.74,12.65,0.00
JRB,2023-06-03 09:56,19.44,78.77,11.50,0.00
JRB,2023-06-03 10:56,19.44,75.74,9.20,0.00
JRB,2023-06-03 11:03,19.00,82.74,13.80,0.00
JRB,2023-06-03 11:13,20.00,77.75,10.35,0.00
JRB,2023-06-03 11:48,20.00,77.75,14.95,0.00
JRB,2023-06-03 11:56,20.00,75.84,12.65,0.00
JRB,2023-06-03 12:56,20.00,75.84,13.80,0.00
JRB,2023-06-03 13:25,20.00,68.35,19.55,0.00
JRB,2023-06-03 13:34,19.00,72.74,17.25,0.00
JRB,2023-06-03 13:56,19.44,70.49,12.65,0.00
JRB,2023-06-03 14:56,20.00,67.86,17.25,0.00
JRB,2023-06-03 15:20,19.00,72.74,16.10,0.00
JRB,2023-06-03 15:56,19.44,67.74,17.25,0.00
JRB,2023-06-03 16:56,18.33,70.28,16.10,0.00
JRB,2023-06-03 17:30,18.00,67.95,11.50,0.00
JRB,2023-06-03 17:56,18.89,67.64,10.35,0.00
JRB,2023-06-03 18:13,19.00,68.15,8.05,0.00
JRB,2023-06-03 18:56,19.44,65.56,9.20,0.00
JRB,2023-06-03 19:56,18.89,65.21,11.50,0.00
JRB,2023-06-03 20:52,18.00,67.95,11.50,0.00
JRB,2023-06-03 20:56,18.33,67.76,12.65,0.00
JRB,2023-06-03 21:56,18.33,65.56,10.35,0.00
JRB,2023-06-03 22:13,18.00,67.95,11.50,0.00
JRB,2023-06-03 22:56,17.78,64.97,11.50,0.00
JRB,2023-06-03 23:56,16.67,67.19,14.95,0.00
JRB,2023-06-04 00:56,16.11,69.86,14.95,0.00
JRB,2023-06-04 01:56,15.56,69.24,16.10,0.00
JRB,2023-06-04 02:56,14.44,69.52,17.25,0.00
JRB,2023-06-04 03:56,14.44,71.90,13.80,0.00
JRB,2023-06-04 04:56,13.89,68.90,9.20,0.00
JRB,2023-06-04 05:56,12.78,68.93,11.50,0.00
JRB,2023-06-04 06:56,12.22,69.09,10.35,0.00
JRB,2023-06-04 07:35,12.00,66.70,10.35,0.00
JRB,2023-06-04 07:56,12.22,66.24,9.20,0.00
JRB,2023-06-04 08:56,12.22,69.09,10.35,0.00
JRB,2023-06-04 09:56,12.22,71.50,5.75,0.00
JRB,2023-06-04 10:56,11.67,71.40,6.90,0.00
JRB,2023-06-04 11:56,12.22,71.50,0.00,0.00
JRB,2023-06-04 12:56,13.33,66.72,4.60,0.00
JRB,2023-06-04 13:56,16.11,57.72,5.75,0.00
JRB,2023-06-04 14:56,17.78,53.72,0.00,0.25
JRB,2023-06-04 15:56,18.89,46.62,4.60,0.00
JRB,2023-06-04 16:56,19.44,46.94,17.25,0.00
JRB,2023-06-04 17:56,19.44,43.67,8.05,0.00
JRB,2023-06-04 18:56,21.11,39.26,3.45,0.00
JRB,2023-06-04 19:56,20.00,42.04,8.05,0.00
JRB,2023-06-04 20:56,20.56,40.48,10.35,0.00
JRB,2023-06-04 21:56,19.44,46.94,13.80,0.00
JRB,2023-06-04 22:56,18.89,48.43,8.05,0.00
JRB,2023-06-04 23:56,17.78,55.99,11.50,0.00
JRB,2023-06-05 00:56,16.67,57.43,6.90,0.00
JRB,2023-06-05 01:56,16.11,62.23,8.05,0.00
JRB,2023-06-05 02:56,16.11,62.23,8.05,0.00
JRB,2023-06-05 03:56,16.11,57.72,8.05,0.00
JRB,2023-06-05 04:56,15.56,57.37,0.00,0.00
JRB,2023-06-05 05:56,15.56,57.37,4.60,0.00
JRB,2023-06-05 06:56,15.00,59.67,5.75,0.00
JRB,2023-06-05 07:56,15.00,59.67,0.00,0.00
JRB,2023-06-05 08:56,15.00,61.98,6.90,0.00
JRB,2023-06-05 09:56,14.44,62.07,0.00,0.00
JRB,2023-06-05 10:56,14.44,64.47,6.90,0.00
JRB,2023-06-05 11:56,14.44,64.47,8.05,0.00
JRB,2023-06-05 12:56,16.11,59.71,3.45,0.00
JRB,2023-06-05 13:56,18.89,50.10,3.45,0.00
JRB,2023-06-05 14:33,21.00,46.16,4.60,0.00
JRB,2023-06-05 14:56,21.11,43.66,4.60,0.25
JRB,2023-06-05 15:56,22.22,40.79,4.60,0.00
JRB,2023-06-05 16:56,22.78,42.51,12.65,0.00
JRB,2023-06-05 17:56,23.89,36.87,6.90,0.00
JRB,2023-06-05 18:56,24.44,35.78,0.00,0.00
JRB,2023-06-05 19:56,23.89,35.64,0.00,0.00
JRB,2023-06-05 20:56,24.44,34.58,0.00,0.00
JRB,2023-06-05 21:56,23.33,36.98,0.00,0.00
JRB,2023-06-05 22:56,22.78,39.43,3.45,0.00
JRB,2023-06-05 23:56,21.11,56.82,4.60,0.00
JRB,2023-06-06 00:56,19.44,65.56,0.00,0.00
JRB,2023-06-06 01:56,21.11,43.66,0.00,0.00
JRB,2023-06-06 02:56,20.00,42.04,3.45,0.00
JRB,2023-06-06 03:56,19.44,43.67,3.45,0.00
JRB,2023-06-06 04:56,18.89,43.20,5.75,0.00
JRB,2023-06-06 05:56,18.89,41.73,4.60,0.00
JRB,2023-06-06 06:56,18.33,41.55,0.00,0.00
JRB,2023-06-06 07:56,17.78,44.74,4.60,0.00
JRB,2023-06-06 08:56,17.78,41.09,0.00,0.00
JRB,2023-06-06 09:56,17.22,44.41,0.00,0.00
JRB,2023-06-06 10:56,17.22,46.34,6.90,0.00
JRB,2023-06-06 11:56,17.78,49.99,6.90,0.00
JRB,2023-06-06 12:56,18.33,52.06,6.90,0.00
JRB,2023-06-06 13:56,18.33,52.06,4.60,T
JRB,2023-06-06 14:56,21.67,43.83,6.90,0.00
JRB,2023-06-06 15:56,22.78,47.69,4.60,0.00
JRB,2023-06-06 16:56,23.89,41.41,8.05,0.00
JRB,2023-06-06 17:56,26.11,33.66,0.00,0.00
JRB,2023-06-06 18:41,27.00,28.08,8.05,0.00
JRB,2023-06-06 18:48,27.00,30.07,8.05,0.00
JRB,2023-06-06 18:56,26.11,30.05,3.45,0.00
JRB,2023-06-06 19:13,26.00,27.81,5.75,0.00
JRB,2023-06-06 19:16,26.00,27.81,3.45,0.00
JRB,2023-06-06 19:24,27.00,26.22,3.45,0.00
JRB,2023-06-06 19:56,27.22,28.15,4.60,0.00
JRB,2023-06-06 20:56,25.00,37.19,6.90,0.00
JRB,2023-06-06 21:56,22.22,43.97,6.90,0.00
JRB,2023-06-06 22:56,22.22,42.51,3.45,0.00
JRB,2023-06-06 23:56,21.67,39.13,3.45,0.00
JRB,2023-06-07 00:56,20.56,45.02,0.00,0.00
JRB,2023-06-07 01:56,19.44,48.56,0.00,0.00
JRB,2023-06-07 02:56,18.89,54.01,6.90,0.00
JRB,2023-06-07 03:56,18.33,54.26,0.00,0.00
JRB,2023-06-07 04:56,17.78,51.93,3.45,0.00
JRB,2023-06-07 05:56,17.22,53.78,0.00,0.00
JRB,2023-06-07 06:56,16.67,55.51,0.00,0.00
JRB,2023-06-07 07:56,16.11,53.69,4.60,0.00
JRB,2023-06-07 08:56,15.56,53.15,4.60,0.00
JRB,2023-06-07 09:56,15.00,55.28,4.60,0.00
JRB,2023-06-07 10:56,15.00,55.28,3.45,0.00
JRB,2023-06-07 11:56,15.56,57.37,3.45,0.00
JRB,2023-06-07 12:56,16.67,53.45,3.45,0.00
JRB,2023-06-07 13:56,18.89,50.10,8.05,0.00
JRB,2023-06-07 14:56,20.56,45.02,5.75,0.00
JRB,2023-06-07 15:56,22.22,35.16,4.60,0.00
JRB,2023-06-07 16:19,22.00,37.89,0.00,0.00
JRB,2023-06-07 16:47,22.00,37.89,4.60,0.00
JRB,2023-06-07 16:56,21.67,37.81,5.75,0.00
JRB,2023-06-07 17:19,21.00,37.61,0.00,0.00
JRB,2023-06-07 17:56,20.00,40.31,4.60,0.00
JRB,2023-06-07 18:56,20.00,37.32,3.45,0.00
JRB,2023-06-07 19:12,20.00,37.32,8.05,0.00
JRB,2023-06-07 19:24,20.00,34.80,5.75,0.00
JRB,2023-06-07 19:56,20.00,34.53,3.45,0.00
JRB,2023-06-07 20:56,20.56,38.82,3.45,0.00
JRB,2023-06-07 21:56,20.56,38.82,0.00,0.00
JRB,2023-06-07 22:56,20.00,38.94,0.00,0.00
JRB,2023-06-07 23:56,19.44,41.87,0.00,0.00
JRB,2023-06-08 00:54,19.00,42.57,3.45,0.00
JRB,2023-06-08 00:56,18.89,41.73,3.45,0.00
JRB,2023-06-08 01:56,18.33,41.55,3.45,0.00
JRB,2023-06-08 02:56,17.22,44.41,4.60,0.00
JRB,2023-06-08 03:56,16.67,45.84,3.45,0.00
JRB,2023-06-08 04:56,16.67,53.45,9.20,0.00
JRB,2023-06-08 05:56,16.11,59.71,5.75,0.00
JRB,2023-06-08 06:56,16.11,67.06,3.45,0.00
JRB,2023-06-08 07:56,15.56,59.59,0.00,0.00
JRB,2023-06-08 08:56,15.00,61.98,4.60,0.00
JRB,2023-06-08 09:56,14.44,64.47,3.45,0.00
JRB,2023-06-08 10:56,15.56,59.59,0.00,0.00
JRB,2023-06-08 11:56,16.11,57.72,4.60,0.00
JRB,2023-06-08 12:56,16.11,55.57,5.75,0.00
JRB,2023-06-08 13:56,18.89,46.62,5.75,0.00
JRB,2023-06-08 14:56,20.00,43.51,9.20,0.00
JRB,2023-06-08 15:56,21.67,40.65,0.00,0.00
JRB,2023-06-08 16:56,21.11,45.50,5.75,0.00
JRB,2023-06-08 17:56,21.67,47.23,6.90,0.00
JRB,2023-06-08 18:56,22.22,39.42,8.05,0.00
JRB,2023-06-08 19:56,21.11,43.66,4.60,0.00
JRB,2023-06-08 20:56,20.00,48.73,3.45,0.00
JRB,2023-06-08 21:56,20.00,42.04,5.75,0.00
JRB,2023-06-08 22:56,20.00,45.19,5.75,0.00
JRB,2023-06-08 23:56,19.44,46.94,4.60,0.00
JRB,2023-06-09 00:56,18.89,52.22,3.45,0.00
JRB,2023-06-09 01:56,18.33,54.26,3.45,0.00
JRB,2023-06-09 02:56,18.33,54.26,3.45,0.00
JRB,2023-06-09 03:56,17.78,55.99,3.45,0.00
JRB,2023-06-09 04:56,17.22,55.64,3.45,0.00
JRB,2023-06-09 05:56,16.67,61.91,4.60,0.00
JRB,2023-06-09 06:56,16.11,62.23,4.60,0.00
JRB,2023-06-09 07:56,16.11,62.23,0.00,0.00
JRB,2023-06-09 08:56,15.56,64.26,0.00,0.00
JRB,2023-06-09 09:56,15.00,66.83,3.45,0.00
JRB,2023-06-09 10:56,15.00,69.12,5.75,0.00
JRB,2023-06-09 11:56,15.56,66.46,0.00,0.00
JRB,2023-06-09 12:56,16.67,59.86,0.00,0.00
